ID,숙소명,주소,전화번호,편의시설 및 서비스 정보,설명,위도,경도,지역코드,홈페이지
47,ACT 관광 호텔,대구 수성구 알파시티1로32길 28-17,0507-1384-0000,"주차, 방문접수/출장, 예약, 무선 인터넷, 남/녀 화장실 구분","모던함과 자연이 함께 어우러진 ACT 호텔은 현대적인 공간에서 자연 속에 빠진듯한 편안함으로 고객님들의 여정을 더욱 값지게 만들 수 있는 호텔입니다.
대구 알파시티 경제자유구역에 위치하여 국제행사를 비롯한 비지니스가 활발히 이뤄질 수 있도록 편리한 교통편을 가지고 있으며, 비지니스 센터와 미팅룸을 가지고 있어 고객님들의 비지니스 활동에 편의성을 제공해드립니다.
빠르게 흘러가는 일상 속에서 잠시 쉬어 가실 수 있는 숲이라는 컨셉의 '그린포레스트'에서 영양과 정성이 가득한 조식 식사를 제공해드리며, 분주했던 하루를 편안하게 마무리 하실 수 있도록 11층에 위치한 스카이 라운지 '블랙포레스트'에서 럭셔리한 여유로움을 경험해 보시길 바랍니다.",35.8365364,128.683399,4,http://acthotel.co.kr
48,한옥1942,대구 중구 서성로13길 57 (인교동) 한옥1942,0507-1339-1957,"한옥, 온돌방, 2인실, 가족실, 주차, 공용시설, 와이파이","한옥1942는 가온방,다온방,라온방으로 구성되어 있으며,1942년에 지어진 한옥을 원형을 살려 복원하였습니다.",35.8718563,128.584269,4,
49,봄고로 게스트하우스,대구 중구 종로 23-23,010-9357-0264,"2인실, 가족실, 단체, 와이파이, 온돌방","*대구 교통의 요지 반월당 현대 백화점 뒤 약령시에 위치, 동성로를 비롯 대구 도보여행의 베이스캠프

문학관 혹은 고양이 갤러리 같은 감성 돋는 편안한 숙소, 대구 봄고로 게스트하우스 입니다.

룸은 모두 개별 욕실이며 파티를 하지 않습니다. 예약자님의 핸드폰 번호 뒷 4자리를 비번으로 설정해 드립니다.(2004년 출생, 미성년 혼숙 절대 불가)

감사합니다.

* 봄고로 전화: 010-9357-0264

* 대구 한방의료체험타운 유료주차장(50%할인)
-대구 중구 중앙대로77길 45
(봄고로에서 도보 1~2분, 주차 관리자님께 '봄고로 게스트하우스' 방문을 꼭 알려주셔야 50% 할인 혜택이 주어집니다)",35.8680698,128.590537,4,https://blog.naver.com/bomgoro
410,토요코인호텔 동성로점,대구 중구 동성로1길 15,053-428-1045,,,35.8670076,128.594535,4,
411,애가 한옥 게스트하우스,대구 중구 남산로2길 11-11,053-781-5215,"공용시설, 와이파이, 온돌방, 2인실, 한옥, 단체, 독채, 가족실","대구에 자리한 애가한옥 게스트하우스에서는 쉼터, 정원 등의 시설을 이용하실 수 있습니다. 숙소로부터 2km 내에는 이월드, 두류공원, 중앙로, 반월당, 동성로, 서문시장, 청라언덕, 약령시가 있습니다. 바로 옆 대구지하철 3호선 남산역이 있어 자가용 자동차가 없어도 환승을 통해 대구 어디로든 관광다니기 편합니다. 주변엔 소규모 아트홀, 미술관이 있어 느긋하게 즐길거리가 많습니다.

가족 객실 이용이 가능하며, 각 객실에는 전용 욕실이 마련되어 있습니다. 애가한옥 게스트하우스의 일부 객실에는 테라스가 딸려 있습니다.",35.8573176,128.583149,4,https://aegahanokgh.modoo.at
412,유니드 호텔,대구 달서구 이곡서로 86 유니드호텔,053-584-0039,"예약, 무선 인터넷","2020년 리모델링을 거쳐 새롭게 거듭난 비즈니스 호텔 입니다.
저희 유니드 호텔에서는 고객님의 니즈에 맞춰 다양한 종류의 객실을 운영 중입니다.
스탠다드, 디럭스, 디럭스 트윈, 스위트룸이 준비되어 있습니다.
또한 24시간 프론트 운영으로 고객님의 요구와 불편사항을 즉시 해결해드리고 있사오니 궁금하신 점이나 예약 관련 문의를 하실 경우 053)584-0036으로 연락 주십시오.

더불어 저희 호텔에서는 고객님께서 안심하고 예약하여 머물다 가실 수 있도록 매일 매일 꼼꼼히 객실 내부 소독과 청결을 유지하고 있습니다.
소중한 고객님을 안전히 모실 수 있도록 항상 최선을 다하겠습니다. 감사합니다.

- 전 객실 65인치 TV, 공기청정기, 직수형비데+일체형변기, PC 설치
- 전 객실 스타일러, 욕조 설치 (스탠다드 제외)
- 로비에서 원두커피, 비스켓, 요구르트 무료 제공
- 24시간 프런트 운영
- 아침조식 무료제공(월요일휴무)
-체크인 15:00 (토요일은 17:00)
-체크아웃 12:00",35.8545586,128.506108,4,
413,한옥1957,대구 중구 국채보상로101길 20-2 한옥1957,010-6590-5544,"한옥, 온돌방, 2인실, 가족실, 와이파이, 공용시설","한옥1957은 안채,행랑채로 이루어진 9칸 ㄷ자형 전통 한옥입니다. 황토와 짚을 역은 벽체와 황토 기와를 지붕에 이었으며, 목재는 우리나라 홍송을 가공하여 1957년에 지어진 집을 원형을 살려 복원 하였습니다",35.8715809,128.584651,4,
51,홀리데이인 광주호텔 ,광주 서구 상무누리로 55,062-610-7000,"무료 주차, 무료 초고속 인터넷(Wi-Fi), 풀, 헬스장/피트니스 센터, 바/라운지, 어린이 숙박 무료, 유아용 의자 이용 가능,자동차 렌트","광주 고속터미널 역에서 택시로 10분, 광주송정 KTX 역에서 택시로 15분, 지하철 4정거장 떨어져 있는 홀리데이 인 광주 호텔®은 광주 및 전라도 여행을 위한 최적의 장소에 위치하고 있습니다. 총 203개의 넓고 쾌적한 객실과 조금 더 특별한 투숙을 위한 스위트 룸이 준비되어 있으며 투숙객 전용 시설인 실내수영장, 피트니스 센터 그리고 사우나가 있습니다. 비즈니스 센터, 필로우 옵션, 노트북 렌탈 등 투숙객을 위한 다양한 서비스가 준비되어 있습니다. 홀리데이 인 광주 호텔은 인터콘티넨탈호텔스그룹(IHG) 브랜드 중 하나로 전 세계에 1,500여 개의 호텔과 리조트를 가지고 있는 세계에서 가장 잘 알려진 브랜드입니다.",35.1475612,126.838167,5,http://higwangju.com/
52,브라운도트 호텔 상무점,광주 서구 상무중앙로38번길 5-8,0507-1315-0110,"주차, 발렛파킹, 방문접수/출장, 예약, 무선 인터넷, 남/녀 화장실 구분",피렌체 관광 호텔에서 브라운도트 호텔로 새롭게 리뉴얼 되었습니다.,35.1508748,126.84941,5,
53,에이치원호텔,광주 북구 대자로106번길 10-6 에이치원호텔,0507-1412-3000,"주차, 발렛파킹, 예약, 무선 인터넷","호텔 에이치원은 내 집과 같은 안락함을 모토로 아늑하고 실용적인 공간과 깔끔하고 편리한 시설, 문화적인 경험을 제공하는 비즈니스 호텔입니다. 여행자의 필요와 취향을 고려한 다양한 타입의 객실과 독특한 인테리어, 합리적인 가격, 세심하고 배려있는 서비스로 고객이 집에서 머무는 듯 편안하게 쉴 수 있도록 합니다.",35.1727168,126.883794,5,http://www.h1hotel.co.kr/
54,두바이 호텔,광주 서구 상무번영로 47,062-373-0700,"주차, 발렛파킹, 예약, 무선 인터넷","두바이 호텔에서 Genius 할인을 받으실 수 있습니다. 로그인하시고 저렴한 요금으로 예약하세요!

두바이 호텔은 광주시청에서 남쪽으로 700m, 5.18 기념공원에서 150m 거리에 위치한 숙박시설입니다. 이 호텔은 전용 주차장, 24시간 프론트 데스크, 전역에서 접속 가능한 무료 Wi-Fi를 제공합니다. 

모든 객실은 스팀 스타일러, 평면 위성 TV, 전기 주전자를 갖추고 있습니다. 전용 욕실에는 샤워기와 욕조가 있습니다. 슬리퍼와 세면용품은 무료로 제공됩니다. 

호텔에서 김대중컨벤션센터는 2km, 광주월드컵경기장은 3km 거리에 있습니다. 광주공항까지는 차로 10분이, 서쪽 방면의 광주 KTX역까지는 차로 15분이 소요됩니다. 

커플들이 선호하는 지역 — 커플 투숙에 평점 9.0점을 획득하였습니다.",35.1540877,126.852674,5,http://dubaihotel.kr/
55,라마다플라자 광주호텔,광주 서구 상무자유로 149,062-717-7000,"단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분","라마다플라자 광주호텔은 전 세계적으로 7,000여개의 프랜차이즈 호텔과 580,000개의 객실을 소유하고 있는 윈덤호텔 그룹에 속해 있는 라마다 인터내셔널의 광주 최초 특1급 호텔로 2008년 10월 그랜드 오픈 한 세계적인 브랜드 호텔입니다.",35.1520029,126.850549,5,http://www.ramadagwangju.com/
56,호텔 써밋,광주 광산구 사암로171번길 90-20 호텔 써밋,062-945-4000,"주차, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분","호텔 써밋은 내 집과 같은 안락함을 모토로 아늑하고 실용적인 공간과 깔끔하고 편리한 시설, 문화적인 경험을 제공하는 비즈니스 호텔입니다. 공항, KTX, 터미널 근처에 위치해 있으며 여행객의 필요와 취향을 고려한 다양한 타입의 객실과 독특한 인테리어, 합리적인 가격, 세심하고 배려있는 서비스로 집에서 머무는 듯 편안하게 쉴 수 있도록 합니다. 모던한 아름다움과 5성급 수준의 고급 침구 및 침대, 고급 어메니티로 한 단계 업그레이드 된 휴식을 경험하십시오.",35.1606582,126.802229,5,https://booking.naver.com/booking/3/bizes/728854
57,비엔날레 호텔,광주 북구 대자로 104 비엔날레호텔,0507-1486-6000,"주차, 발렛파킹, 예약, 무선 인터넷","광주 비엔날레 호텔은 청결하고, 편안하게 쉴 수 있는 공간을 제공하도록 최선을 다하겠습니다.
네이버 결제가 가장 저렴합니다. 감사합니다 : )",35.1729602,126.883816,5,https://gjbiennale.modoo.at
58,벤처비즈니스호텔,광주 서구 상무중앙로38번길 5-6,0507-1369-7777,"주차, 발렛파킹, 방문접수/출장, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설","광주 최초 전기 자동차 충전소 호텔
회의실 사용가능, 빔프로젝트 이용가능
벤처 비즈니스 호텔에 방문해 주신 고객님께 감사드립니다. 2018년 4월 신규 오픈한 벤처 비즈니스호텔은 상무지구에 위치한 비즈니스호텔입니다. 저희 호텔을 이용하시는 고객님께서 원하시는 비즈니스를 위한 최적의 장소로 도보 10분 거리에 시청, 대형마트, 영화관, 아웃렛이 있는 다운타운 중심가에 위치해 있습니다. 또한 비즈니스로 피로한 고객님을 위해 쾌적하고 깔끔한 객실상태와 안마의자,스타일러,월풀욕조, 상무지구 유일의 전 객실 공기청정기를 비치해서 주무시는 동안 미세먼지를 말끔히 제거해 편안한 숙면에 도움을 드리고 있습니다. 편안한 잠자리를 제공하기 위해 전 객실 초대형 더블킹 사이즈 라텍스침대와 최고급 침구류를 준비했습니다. 마지막으로 숙박하시는 고객님을 위해 한식과 양식 뷔페를 준비해 고객님의 다양한 입맛을 충족하려고 노력하고 있습니다. 새롭게 시작하는 벤처 비즈니스호텔은 항상 고객님께서 원하는 비즈니스 파트너가 될 것을 약속드립니다.


최고급 호텔 주방장님의 뷔페 조식 (1실 2인 무료)
(한식반찬.샐러드 빵2종류,시리얼2종류,우유,쥬스,커피)
※2020년 1월25일(설날당일)만 조식 미운영합니다※
아침 조식 운영 시간 : AM7:30 ~ AM9:30
매주 월요일 아침 조식 휴무
",35.1506765,126.84941,5,http://venturehotel.kr
59,다솜채 한옥스테이,광주 광산구 내상로51번길 27 다솜채,0507-1446-7700,"조식제공, 공용시설, 체험활동, 단체, 한옥, 침대방, 가족실, 온돌방, 2인실, 도미토리, 와이파이","한국관광공사 한국관광품질인증
다솜채는 한국 관광공사가 검증한 한국관광품질인증 (korea Quality)이 인정한 관광시설과서비스에 소방,청결,서비스,부대시설등 대해 신뢰 할 수 있는 품질 수준을 제시하고 합리적인 선택을 할 수 있도록 도와주는 국가인증제도로 다솜채는 여기에 적합한 숙소입니다
믿고 선택 하셔도 될 것입니다

@ 방마다 단독 화장실,수건,치약,치솔,삼푸,린스,바디워시,헤어드라이,빗,제공 합니다
@ TV,에어콘,냉장고,고급침구(천연 목화솜)
@ 조식으로 토스트 빵,커피,음료,수제쨈,제철 과일 이 제공 됩니다
@ 최고급 특급호텔의 천연 목화솜 침구 ,암막커든
@ 다솜채의 모든 방은 무료 WIFI ZONE 입니다

주중 특별 할인 10박 이상 (1박무료)월-목요일 20%
(다인실 제외)
주중 특별 할인 20박 이상 (2박무료)월-목요일 30%
(다인실 제외)
내일로 1만원 할인
감사 합니다",35.13891,126.797662,5,http://www.dasomchae.net/
510,라이크 호텔,광주 동구 무등로321번길 20-5,062-529-3035,"단체석, 주차, 발렛파킹, 배달, 방문접수/출장, 예약, 무선 인터넷",광주 최고 숙박업 라이크호텔을 소개합니다. ^^ 많은관심 부탁드려요,35.1636513,126.919117,5,
511,고운정,광주 광산구 임곡연동길 131-13,0507-1333-0846,"독채, 개별바비큐, 온돌방, 침대방, 데크, 반려동물, 바비큐장, 와이파이, 파티, 모던, 자연학습, 잔디",광주시내 근교에 위치한 조용하고 고즈넉한 공간으로 3년 동안 살면서 이쁘게 꾸민 정원과 텃밭을 힐링이 필요하시 분들에게 소개합니다,35.2050419,126.777203,5,
31,호텔스카이파크 대전1호점,대전 유성구 테크노중앙로 161 (용산동),042-323-4500,"단체석, 주차, 방문접수/출장, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설","예약실 전화번호: 02-6900-9363
호텔 스카이파크 대전 1호점은 첨단 과학기술의 메카인 대덕 테크노밸리에 위치하여 있습니다. 대전 현대프리미엄 아울렛 안에 위치해 다양한 문화 생활, 쇼핑, 휴식을 함께 즐길 수 있는 호텔입니다.
성공적인 비즈니스를 위해 개인별 맞춤 서비스와 내 집 같은 편안함을 제공하겠습니다.
최고의 만족과 최상의 서비스를 경험할 수 있는 스카이파크 대전 1호점에서 고객님과의 특별한 만남을 기다리고 있습니다.",36.423907,127.398687,3,https://www.instagram.com/hotelskypark/
32,호텔오노마,대전 유성구 엑스포로 1 호텔 오노마 대전,042-259-8007,"단체석, 주차, 예약","대전에 자리한 호텔오노마 대전 오토그래프컬렉션에서는 무료 자전거, 무료 전용 주차장, 피트니스 센터, 레스토랑 등을 이용하실 수 있습니다. 숙소는 Hanbat Arboretum에서 2.5km 거리에 있습니다. 이 5성급 호텔에서는 에어컨, 무료 Wi-Fi가 완비된 객실과 바 등을 제공합니다. 각 객실에는 전용 욕실이 마련되어 있습니다. 숙소는 투숙객을 위한 룸서비스, 24시간 프런트 데스크, 환전 서비스 등을 제공합니다.

호텔오노마 대전 오토그래프컬렉션의 각 객실에는 옷장 등이 마련되어 있습니다. 숙소의 모든 숙박 옵션에는 TV, 무료 세면도구 등이 마련되어 있습니다.

호텔오노마 대전 오토그래프컬렉션에서 매일 미국식 조식을 드셔보세요.

호텔오노마 대전 오토그래프컬렉션에서는 실내 수영장 등이 마련된 5성급 객실을 이용하실 수 있습니다.
",36.3776874,127.384622,3,https://www.marriott.co.kr/CJJAK
33,하니 모텔,"대전 서구 월평북로 88-16 4,5층",042-489-1801,"무료 Wi-Fi,무료 주차,가족 객실,금연 객실,스파/웰빙,룸서비스,공항 셔틀,모든 객실에 차/커피 메이커 구비,바","대전월평북로88~16(월평동250)번지( 대형주차장완비)
대전청사,무역센타, 유성온천,KBS방송국,선사유적지,시네마,버스터미널,먹거리가 즐비한곳",36.3615417,127.377924,3,
82,코트야드 바이 메리어트 세종,세종 다솜3로 6,044-251-4000,"주차가능, 조식운영, 무료영화(OTT), 와이파이, 트윈베드, 객실금연, 식사가능, 레스토랑, 연회장, 피트니스, 뷔페, 어메니티, 3DTV, 24시간 데스크, 유료세탁, 비즈니스, 수화물보관","코트야드 세종은 대한민국 세종시 최초의 메리어트 인터내셔널 호텔로, 서울에서 단 50분 거리에 위치해 편리한 접근성을 자랑합니다. 충청권 중심에 자리한 호텔에서 투숙하세요. 세종첨단일반산업단지 및 세종국책연구단지와 가깝고, 정부세종청사까지 도보 거리입니다. 어메니티를 근사하게 갖춘 객실이나 스위트에서 편안한 휴식을 취해보세요. 아울러, 통유리 창문을 통해 경치 좋은 세종호수공원과 세종시 일대를 감상하실 수 있습니다. 최첨단 시청각 시스템을 갖춘 다목적 이벤트 공간 8실을 보유하고 있습니다. 그 중 한 곳에서 미팅 또는 특별 이벤트를 갖거나 웨딩을 올려보세요. 세종 키친에서 지속가능하고 윤리적인 방식으로 제철 요리를 만들어 내는 새로운 다이닝 콘셉트 '서브스턴스(SUBSTANCE)'를 경험해 보세요. 세종 카페에서 향긋한 커피를 즐기셔도 좋습니다. 24시간 피트니스 센터에서 운동하며 활력을 되찾아 보세요. 고급 침구와 편안한 워크스테이션, 초고속 와이파이를 갖춰 눌러 살고 싶다는 생각이 절로 드는 객실에서 하루를 마무리하고 재충전 하세요. 다음 한국 방문을 계획하신다면, 코트야드 세종에서 순조로운 여행에 필요한 모든 것을 누려보세요.",36.4958,127.2667,8,https://www.marriott.com/ko/hotels/cjjcy-courtyard-sejong/overview/
312,블룸비스타호텔앤컨퍼런스,경기 양평군 강하면 강남로 316,031-770-8888,"스파/월풀/욕조, 주차가능, 조식운영, 와이파이, 사우나, 흡연구역, 객실금연, 레스토랑, 연회장, 피트니스, 어메니티, 24시간 데스크, 노트북대여, 커피숍, 비즈니스, 수화물보관","물의 고장 양평에 자리한 블룸비스타는 천혜의 자연 환경 속에서 최상의 휴식 공간과 첨단 교육 시설을 만나실 수 있는 복합 공간입니다.
남한강과 전원주택단지의 풍광이 주는 여유로움을 만끽하실 수 있는 최고급 스위트룸, 신선한 재료만을 사용한 계절요리가 식감을 자극하는 레스토랑에서 편안한 휴식을 즐기고, 창조적인 교육과 연수활동이 가능한 스마트 교육시설을 통해 열정과 비전을 만나 보십시오.
저희 블룸비스타는 '생기를 되찾고, 잠재력을 발현하여, 새로운 비전을 발견하는 아름다운 터'라는 의미처럼, 고객 한분 한분의 진정한 힐링과 행복한 추억, 그리고 열정과 비전을 담아가실 수 있도록 최상의 서비스로 모실 것입니다. 블룸비스타를 방문하시는 모든 고객 여러분의 여유로운 휴식과 창의적인 연수를 위해 항상 최선을 다하겠습니다.",37.500231,127.421815,31,http://www.bloomvista.co.kr/#c
313,노보텔 앰버서더 수원,경기 수원시 팔달구 덕영대로 902,031-547-6600,"주차가능, 조식운영, 와이파이, 사우나, 객실금연, 바, 연회장, 피트니스, 뷔페, 어메니티, 24시간 데스크, 유료세탁, 비즈니스, 수화물보관","세련된 감각의 노보텔 앰배서더 수원(Novotel Ambassador Suwon) 호텔은 비즈니스와 레저 중심지에 위치해 있습니다. 한국에서 만날 수 있는 이 호텔은 넓은 회의실과 웨딩홀, 비즈니스 여행을 비롯한 특별한 행사를 치를 수 있는 완벽한 시설을 자랑합니다. 기차역, 지하철, 쇼핑 센터와 직접 연결되는 노보텔에서 현대적인 라이프스타일을 즐겨보세요.
노보텔 앰배서더 수원은 세계적인 호스피탈리티 그룹ACCOR의 국내 네 번째로 개관한 노보텔 브랜드로서 차별화된 고객 중심 서비스로 고객을 모시고 있습니다. 첨단 산업 인프라와 유네스코 문화유산 수원 화성을 가지고 있는 도시 수원에 위치해 있으며 미팅, 출장, 여행을 계획하는 모든 분들에게 맞춤 서비스와 시설을 제공하고 있습니다.",37.268436,126.999026,31,https://www.ambatel.com/novotel/suwon/ko/main.do
314,이비스 앰버서더 수원,경기 수원시 팔달구 권광로 132,031-230-5000,"주차가능, 조식운영, 와이파이, 객실금연, 연회장, 피트니스, 뷔페, 어메니티, 24시간 데스크, 유료세탁, 커피숍, 비즈니스, 수화물보관","이비스 앰배서더 수원 호텔(Ibis Ambassador Suwon hotel)은 수원의 중심지인 인계동에 위치해 있습니다. 편안한 숙박을 제공해드리기 위해 215개의 객실과 무료 고속 Wi-Fi, 인터내셔널 뷔페 레스토랑, 피트니스 센터와 온욕탕, 결혼식 회의 및 행사에 적합한 연회 시설, 주차장이 갖춰져 있습니다. 호텔 근처에는 다양한 편의시설, 수원시청역 (분당선, 도보 2분), 수원역(자차 5분), 인천국제공항과 김포공항 리무진 정류장이 가까이 있으며, 삼성전자 본사, 수원컨벤션센터, 고색산업단지, 광교테크노밸리 등의 주요 비즈니스 중심지에 위치해 있습니다. 이 밖에 쇼핑, 레스토랑 및 다양한 문화 활동 (수원 화성, 한국민속촌, 광교호수공원)을 가까운 거리에서 즐길 수 있어 비즈니스, 레저 고객 모두가 선호하는 최고의 호텔입니다.",37.259175,127.031272,31,https://www.ambatel.com/ibis/suwon/ko/main.do
315,썬밸리호텔,경기 여주시 강변유원지길 45,031-880-3889,"주차가능, 야외수영장, 조식운영, 와이파이, 사우나, 객실금연, 레스토랑, 연회장, 피트니스, 뷔페, 어메니티, 24시간 데스크, 유료세탁, 커피숍, 비즈니스, 수화물보관","문화의 도시 여주에 레저와 식문화를 선도하는 남한강 썬밸리호텔. 친환경 대자연속에 남한강과 신륵사의 아름다운 조망권 모던하면서도 예술적 감성이 넘치는 공간으로 준비하였습니다. 더불어 한층 격조있는 다기능 레스토랑과 라운지, 놀이문화를 선도할 워터파크, 고객님의 편안한 휴식과 힐링을 돕기위한 헬스클럽과 사우나, 실내골프연습장 등 편의시설을 운영하고 있습니다. 서울과 수도권 비즈니스와 사교의 장으로 손색이 없으며 각종 세미나와 워크샵, 국제행사등 성공적인 비즈니스를 돕고 있는남한강 썬밸리호텔은 행사의 다양한 목적에 적합한 최신 시설을 갖춘 연회장이 준비되어있고 특히 가족모임과 웨딩은 3시간의 여유로운 예식, 맞춤형 전문 컨설팅을 통해 예비부부와 혼주들의 만족도를 충족하기위해 최선을 다하고 있습니다. 앞으로도 썬밸리호텔은 항상 고객우선주의와 정성을 다하는 서비스로 식문화와 놀이 문화를 선도하도록 배전의 노력을 약속 드리며 나날이 새로워지는 썬밸리호텔이 될것입니다.",37.293206,127.660889,31,https://www.sunvalley.co.kr/hotel/hotel/intro
316,라까사호텔 광명,경기 광명시 일직로12번길 22 라까사타워 7층,02-6711-9000,"주차가능, 와이파이, 객실금연, 레스토랑, 연회장, 피트니스, 어메니티, 24시간 데스크, 유료세탁, 커피숍, 비즈니스, 수화물보관","라까사호텔 광명은 건조한 삶 속에서 일상의 의미를 되새겨 줄 특별한 호텔입니다. 집처럼 아늑한 객실 디자인, 자연과 문화가 공존하는 다양한 라이프스타일 콘텐츠, 다이내믹한 광명의 로컬 문화가 합쳐져 새로운 호텔 라이프를 만듭니다. 라까사호텔만의 아이덴티티가 담긴 공간에서 보고, 느끼고, 삶을 디자인하세요. 실생활에 적용할 수 있는 인테리어 팁이 가득한 객실이 당신의 삶 속에 특별한 집이 되어 드립니다.",37.42112,126.88238,31,https://www.hotellacasa.kr/main/main_gwangmyeong.php
317,에덴 파라다이스호텔,경기 이천시 마장면 서이천로 449-79,031-645-9100,"주차가능, 와이파이, 야외테라스, 흡연구역, 객실금연, 레스토랑, 연회장, 어메니티, 24시간 데스크, 커피숍, 비즈니스, 수화물보관","몸과 마음이 회복되는 진정한 힐링 플레이스 사랑하는 사람들과 추억을 쌓으며 편안한 쉼과 사색을 통해 더 나은 내일을 만들어 가는 곳. 서비스의 시작과 끝은 모두 고객의 ‘진정한 쉼’에 맞춰져 있습니다. 대 자연 속에서의 힐링, 추억을 만들 수 있는 다양한 장소, 차별화된 맞춤 서비스로 완전한 휴식이 있는 에덴파라다이스 호텔로 여러분을 초대합니다.",37.261674,127.394319,31,https://www.edenparadisehotel.com/
318,라비돌리조트,경기 화성시 정남면 세자로 286,031-352-7150,"주차가능, 와이파이, 객실금연, 비즈니스, 수화물보관","서울에서 30분 거리에 위치한 자연 친화적인 유럽풍 감성의 라비돌 호텔 앤 리조트입니다. 다양한 부대시설과 골프장을 겸비한 종합휴양시설로 멀리서도 한눈에 들어오는 지상17층, 지하1층 규모의 아이보리색 건물은 유럽풍의 이국적인 정취를 느끼게 하고 주변의 산세와 어울려 사람들의 시선을 끄는 매력을 지니고 있습니다. 총 객실 241실과 다양한 규모의 컨벤션 시설은 물론, 남.여 사우나 시설 및 실내 수영장을 갖춘 휘트니스센터와 국내 최고 요리사들이 만들어내는 양식, 중식. 한식을 제공하는 BISTRO 레스토랑에서 아름다운 야외가든을 바라보며 티타임 및 식사를 여유롭게 즐길 수 있습니다.",37.187001,126.984144,31,https://www.laviedor.com/
319,서머셋 센트럴 분당,경기 성남시 분당구 황새울로311번길 36,1877-8006,"주차가능, 조식운영, 와이파이, 객실금연, 무료세탁, 연회장, 피트니스, 뷔페, 어메니티, 24시간데스크, 유료세탁, 커피숍, 비즈니스, 수화물보관","서머셋 센트럴 분당의 인근에는 분당중앙공원, 황새울공원, 탄천강, 상록수광장, 성남아트센터, 남한산성, 성남 야외콘서트홀, 에버랜드 등이 위치해 있습니다. 아울러, 정보기술, 생명공학, 문화기술 및 퓨전기술에 초점을 맞춘 산업단지이자 한국의 실리콘밸리인 판교 테크노밸리도 차로 10분 거리에 위치하고 있습니다. 세련된 도시 생활과 평온한 자연 환경이 조화를 이루는 곳에 위치한 서머셋 센트럴 분당은 활기찬 도시에서 여가 시간을 즐기려는 비즈니스 맨 및 레저 여행객 모두에게 이상적입니다.",37.386507,127.121028,31,https://www.discoverasr.com/ko/somerset-serviced-residence/korea-south/somerset-central-bundang
3110,위례 밀리토피아 호텔,경기 성남시 수정구 위례대로 83 밀리토피아 호텔,031-727-9370,"주차가능, 조식운영, 수영장, 키즈, 와이파이, 야외테라스, 사우나, 흡연구역, 객실금연, 레스토랑, 바, 연회장, 피트니스, 뷔페, 어메니티, 24시간데스크, 유료세탁, 커피숍, 비즈니스, 수화물보관","미래지향적인 웰빙도시 위례신도시의 랜드마크 밀리토피아호텔
남한산성을 에워싼 탁트인 시야와 쾌적하고 여유로운 친자연적인 공간활용, 모던하고 세련된 스타일의 외관과 품격 높은 인테리어로 고객 여러분께 한 차원 높은 라이프스타일을 제공하고자 합니다.
176개의 격조 높은 객실과 세계 각국의 맛과 멋을 선사하는 레스토랑, 대규모 국제회의에서 세미나, 단체행사, 가족모임까지 다양한 연회 시설을 갖추고 있습니다. 또한 상상속 웨딩 세계를 펼쳐드리는 럭셔리한 웨딩홀은 허니문들에게 꿈의 공간과 시간을 제공합니다.
이제 새로운 스타일의 명품호텔 밀리토피아호텔에서 진화되는 라이프스타일을 경험해 보시기 바랍니다.",37.46821,127.144133,31,http://www.militopiahotel.com/
3111,그래비티 서울 판교 오토그래프 컬렉션,경기 성남시 분당구 판교역로146번길 2,031-539-4800,"주차가능, 조식운영, 수영장, 와이파이, 객실금연, 레스토랑, 피트니스, 유료세탁, 수화물보관","그래비티 서울 판교는 잠들어 있는 일상을 깨우는 프리미엄 라이프 스타일 호텔입니다. 일상의 자극과 새롭고 다채로운 경험을 통하여 자신만의 가치를 찾아나서는 고객에게 생동감 넘치는 라이프 스타일을 제안합니다. 현대적이면서도 유니크한 분위기를 연출한 공간은 일상에 새로운 영감을 제공하며,편리하고 섬세한 고객 서비스로 기억에 남는 순간을 전달합니다.매력적인 소셜라이징 이벤트와 프로그램은 다양한 고객들을 연결하는 열린 커뮤니티를 제공합니다.다양한 삶과 개성이 어우러지는 공간, 모던 허브 그래비티 입니다.",37.393426,127.11011,31,https://www.marriott.com/ko/hotels/selay-gravity-seoul-pangyo-autograph-collection/overview/
